timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,pickup_road_id,distance_km,duration_minutes,fare_amount,status
2026-07-04T08:45:49.028805+00:00,30.03961,31.284397,30.055999,31.227516,2,5.77,14.8,80.47,COMPLETED
2026-07-04T09:09:49.028805+00:00,30.062689,31.306419,29.841946,30.939602,7,43.03,93.3,477.68,COMPLETED
2026-07-04T08:41:49.028805+00:00,30.097658,31.163452,30.123782,31.319136,12,15.25,27.7,170.92,COMPLETED
2026-07-04T09:09:49.028805+00:00,30.06682,31.346953,30.064117,31.230008,8,11.26,34.8,151.65,COMPLETED
2026-07-04T08:44:49.028805+00:00,30.000534,31.183675,30.111504,31.221613,11,12.87,41.0,173.02,COMPLETED
2026-07-04T08:37:49.028805+00:00,30.165371,31.415048,30.060778,31.42589,6,11.68,27.4,143.7,COMPLETED
2026-07-04T08:47:49.028805+00:00,30.079306,31.346354,30.083532,31.266676,8,7.68,17.2,98.4,COMPLETED
2026-07-04T08:41:49.028805+00:00,30.083831,31.360194,30.200926,31.310757,9,13.86,33.5,169.2,COMPLETED
2026-07-04T09:07:49.028805+00:00,30.067174,31.379922,30.099984,31.355081,6,4.36,13.6,68.1,COMPLETED
2026-07-04T09:16:49.028805+00:00,30.074376,31.342546,29.915421,31.118936,8,27.86,84.7,351.0,COMPLETED
2026-07-04T09:06:49.028805+00:00,30.094109,31.333689,30.022536,31.354611,15,8.21,17.5,102.82,COMPLETED
2026-07-04T08:45:49.028805+00:00,30.085741,31.340672,30.092276,31.292248,15,4.72,14.9,72.75,COMPLETED
2026-07-04T08:27:49.028805+00:00,29.625127,31.225097,30.073581,31.312567,14,50.57,118.4,571.88,CANCELLED
2026-07-04T08:36:49.028805+00:00,30.00121,31.179144,29.988407,31.334861,11,15.06,46.0,196.95,COMPLETED
2026-07-04T08:33:49.028805+00:00,30.021041,31.195201,29.826954,31.290645,3,23.46,53.5,271.2,COMPLETED
2026-07-04T08:24:49.028805+00:00,30.048479,31.259917,30.071881,31.339068,1,8.05,21.5,107.62,COMPLETED
2026-07-04T08:34:49.028805+00:00,30.085227,31.251448,30.085762,31.261403,1,0.96,2.0,25.2,COMPLETED
2026-07-04T08:44:49.028805+00:00,30.082079,31.320247,29.883289,31.637317,7,37.7,91.5,435.0,COMPLETED
2026-07-04T08:37:49.028805+00:00,30.192115,31.322672,29.982343,31.230563,6,24.95,80.9,323.48,COMPLETED
2026-07-04T09:08:49.028805+00:00,30.111701,31.324683,29.984554,31.219751,15,17.38,41.2,207.15,COMPLETED
2026-07-04T09:46:49.028805+00:00,30.31774,31.395309,30.072133,31.335293,4,27.91,67.2,325.12,COMPLETED
2026-07-04T10:15:49.028805+00:00,30.010367,31.179408,30.408203,31.41107,10,49.52,97.3,532.35,COMPLETED
2026-07-04T09:55:49.028805+00:00,30.005682,31.168983,30.053761,31.195832,11,5.94,17.3,85.5,COMPLETED
2026-07-04T10:21:49.028805+00:00,30.066468,31.187748,30.037993,31.195532,1,3.25,10.3,54.82,CANCELLED
2026-07-04T10:12:49.028805+00:00,30.045214,31.317891,30.107668,31.362344,7,8.16,16.0,100.2,COMPLETED
2026-07-04T09:55:49.028805+00:00,30.066609,31.344535,30.084385,31.401817,8,5.86,15.2,81.75,COMPLETED
2026-07-04T09:59:49.028805+00:00,30.035192,31.192955,30.117779,31.31348,10,14.79,51.6,203.32,COMPLETED
2026-07-04T09:32:49.028805+00:00,30.068463,31.332152,30.039878,31.34447,9,3.39,8.4,53.02,COMPLETED
2026-07-04T09:58:49.028805+00:00,30.017266,31.193303,30.074851,31.349941,11,16.38,35.3,190.8,COMPLETED
2026-07-04T10:11:49.028805+00:00,29.697536,31.609624,30.007988,31.248848,14,49.01,134.9,584.92,COMPLETED
2026-07-04T09:42:49.028805+00:00,30.038153,31.321127,29.996557,31.360626,7,5.99,19.0,88.43,COMPLETED
2026-07-04T09:25:49.028805+00:00,30.068326,31.337908,30.091774,31.316706,8,3.31,9.5,54.08,CANCELLED
2026-07-04T09:56:49.028805+00:00,30.08658,31.249715,30.083587,31.232644,2,1.68,3.8,33.3,COMPLETED
2026-07-04T10:04:49.028805+00:00,29.905543,31.227643,30.169696,31.38724,3,33.15,63.5,358.88,COMPLETED
2026-07-04T09:54:49.028805+00:00,29.987256,31.188976,30.030568,31.183844,11,4.84,11.9,69.15,COMPLETED
2026-07-04T10:11:49.028805+00:00,30.097482,31.326172,30.13275,31.355415,7,4.83,15.1,73.88,COMPLETED
2026-07-04T10:23:49.028805+00:00,30.031894,31.160774,30.067444,31.245447,12,9.06,21.2,114.75,CANCELLED
2026-07-04T10:09:49.028805+00:00,30.1335,31.308344,30.079427,31.20685,6,11.47,25.6,139.43,COMPLETED
2026-07-04T09:37:49.028805+00:00,30.083784,31.343676,30.078227,31.404021,15,5.84,14.3,80.25,COMPLETED
2026-07-04T09:34:49.028805+00:00,30.03042,31.139745,30.039848,31.266246,3,12.22,41.6,169.05,COMPLETED
2026-07-04T09:37:49.028805+00:00,29.969793,31.187151,30.054654,31.183871,10,9.44,31.4,132.9,COMPLETED
2026-07-04T09:50:49.028805+00:00,30.067677,31.214668,30.059082,31.677297,13,44.53,122.8,533.17,COMPLETED
2026-07-04T10:02:49.028805+00:00,30.116033,31.167403,30.075979,31.169423,5,4.46,8.1,60.6,CANCELLED
2026-07-04T09:33:49.028805+00:00,30.074011,31.3467,30.202762,31.02127,8,34.41,67.6,374.48,COMPLETED
2026-07-04T09:36:49.028805+00:00,29.769143,31.527943,30.000289,31.242485,14,37.66,108.4,460.05,COMPLETED
2026-07-04T09:39:49.028805+00:00,30.074686,31.228228,30.044613,31.32646,3,10.03,32.4,138.82,COMPLETED
2026-07-04T09:28:49.028805+00:00,30.124644,31.341789,30.06188,31.296849,15,8.21,24.0,112.58,COMPLETED
2026-07-04T09:53:49.028805+00:00,30.096073,31.170413,30.108067,31.217833,2,4.75,12.0,68.62,COMPLETED
2026-07-04T10:03:49.028805+00:00,29.998678,31.213755,30.06353,31.306968,10,11.51,33.6,151.73,COMPLETED
2026-07-04T09:27:49.028805+00:00,30.052027,31.202777,30.096372,31.221155,12,5.24,10.9,70.65,COMPLETED
2026-07-04T10:20:49.028805+00:00,30.035423,31.489285,30.046491,31.222369,6,25.72,88.5,340.65,COMPLETED
2026-07-04T10:22:49.028805+00:00,30.024916,31.280302,29.996822,31.171168,2,10.96,34.6,149.1,COMPLETED
2026-07-04T10:40:49.028805+00:00,30.00541,31.175017,30.019533,31.15119,5,2.78,8.5,48.6,COMPLETED
2026-07-04T11:05:49.028805+00:00,30.067105,31.219094,30.514533,30.96615,13,55.36,127.5,621.45,COMPLETED
2026-07-04T10:56:49.028805+00:00,30.018191,31.249848,30.069877,31.230988,3,6.03,15.7,83.78,COMPLETED
2026-07-04T10:40:49.028805+00:00,30.120133,31.32655,30.07534,31.289715,9,6.11,16.1,84.98,COMPLETED
2026-07-04T11:10:49.028805+00:00,30.108557,31.280365,30.061104,31.234086,6,6.9,13.1,86.4,COMPLETED
2026-07-04T10:56:49.028805+00:00,29.512308,31.104697,30.036765,31.354651,14,63.11,157.7,724.88,COMPLETED
2026-07-04T10:56:49.028805+00:00,30.045615,31.332531,30.078424,31.353335,7,4.16,11.5,63.45,COMPLETED
2026-07-04T11:09:49.028805+00:00,30.090942,31.323779,29.980906,31.179359,15,18.52,44.7,220.95,COMPLETED
2026-07-04T10:32:49.028805+00:00,29.986922,31.172677,30.003637,31.234741,11,6.26,13.8,82.65,COMPLETED
2026-07-04T10:49:49.028805+00:00,29.996811,31.183198,30.003734,31.187467,11,0.87,2.7,25.58,COMPLETED
2026-07-04T10:38:49.028805+00:00,30.054761,31.209952,29.985523,31.189321,13,7.95,20.9,105.98,NO_SHOW
2026-07-04T10:56:49.028805+00:00,29.983673,31.235436,30.047746,31.395849,5,17.01,43.3,207.52,COMPLETED
2026-07-04T11:35:49.028805+00:00,30.052285,31.26123,30.067587,31.278329,1,2.37,8.0,44.78,COMPLETED
2026-07-04T11:43:49.028805+00:00,29.986621,31.184921,30.367769,31.392169,2,46.83,96.9,511.58,COMPLETED
2026-07-04T11:50:49.028805+00:00,30.016461,31.243692,29.988854,31.280079,12,4.66,12.8,69.15,COMPLETED
2026-07-04T12:08:49.028805+00:00,30.052446,31.381781,30.132402,31.33003,4,10.19,29.2,135.22,CANCELLED
2026-07-04T12:06:49.028805+00:00,30.093227,31.316709,29.994543,31.115565,15,22.25,52.7,260.92,COMPLETED
2026-07-04T11:28:49.028805+00:00,30.137061,31.354879,30.075532,31.288707,9,9.34,23.3,120.0,COMPLETED
2026-07-04T12:19:49.028805+00:00,30.023266,31.212655,30.04848,31.215858,5,2.82,6.9,46.5,COMPLETED
2026-07-04T11:29:49.028805+00:00,29.998656,31.228098,30.028287,31.198439,5,4.36,8.7,60.75,COMPLETED
2026-07-04T11:46:49.028805+00:00,29.792433,31.421115,30.097789,31.289925,4,36.23,108.4,449.32,CANCELLED
2026-07-04T11:49:49.028805+00:00,29.978379,31.176049,30.087785,31.348726,10,20.6,66.9,269.85,COMPLETED
2026-07-04T11:28:49.028805+00:00,30.028699,31.298029,30.050987,31.186812,5,10.99,35.5,150.68,COMPLETED
2026-07-04T13:00:49.028805+00:00,29.834524,31.697696,29.531156,30.994148,14,75.88,166.3,833.55,COMPLETED
2026-07-04T13:23:49.028805+00:00,30.131797,31.30206,30.053243,31.299814,6,8.74,18.2,107.85,COMPLETED
2026-07-04T12:47:49.028805+00:00,30.066539,31.335353,30.027967,31.231108,8,10.91,37.8,153.52,COMPLETED
2026-07-04T12:41:49.028805+00:00,30.044941,31.211707,30.116587,31.166916,13,9.06,16.5,107.7,COMPLETED
2026-07-04T12:53:49.028805+00:00,30.040643,31.247451,30.076144,31.298382,12,6.29,16.0,86.18,COMPLETED
2026-07-04T12:43:49.028805+00:00,30.05062,31.280736,30.044655,31.31862,5,3.71,9.4,56.92,COMPLETED
2026-07-04T12:35:49.028805+00:00,30.050989,31.208286,30.245259,31.546953,13,39.08,120.7,489.15,COMPLETED
2026-07-04T12:32:49.028805+00:00,30.041387,31.272495,30.314994,31.383883,5,32.25,74.6,368.78,CANCELLED
2026-07-04T12:57:49.028805+00:00,30.050557,31.196751,30.013944,31.255572,12,6.97,14.9,89.62,COMPLETED
2026-07-04T12:37:49.028805+00:00,30.074222,31.214363,30.104836,31.331573,1,11.78,32.7,152.4,COMPLETED
2026-07-04T13:23:49.028805+00:00,30.088737,31.261428,30.05426,31.209984,2,6.26,20.4,92.55,COMPLETED
2026-07-04T12:39:49.028805+00:00,30.088305,31.242501,30.056471,31.211059,5,4.66,12.7,69.0,COMPLETED
2026-07-04T12:52:49.028805+00:00,29.989458,31.179823,29.797313,30.980007,2,28.77,91.0,367.28,CANCELLED
2026-07-04T12:44:49.028805+00:00,30.087834,31.219466,30.118289,31.348143,3,12.83,32.5,159.98,CANCELLED
2026-07-04T12:40:49.028805+00:00,30.080412,31.334153,30.048839,31.159614,8,17.16,57.7,230.25,CANCELLED
2026-07-04T13:57:49.028805+00:00,30.040485,31.256308,30.081138,31.337787,1,9.05,26.6,122.78,CANCELLED
2026-07-04T13:40:49.028805+00:00,30.041323,31.351198,30.049998,31.216763,7,12.98,28.0,154.35,COMPLETED
2026-07-04T13:45:49.028805+00:00,30.083481,31.276328,30.065854,31.217475,1,5.99,18.7,87.98,COMPLETED
2026-07-04T13:38:49.028805+00:00,30.027377,31.175485,30.008627,31.209029,10,3.84,13.3,63.75,COMPLETED
2026-07-04T13:40:49.028805+00:00,30.059744,31.283854,30.128973,31.326028,5,8.7,21.1,111.9,COMPLETED
2026-07-04T14:21:49.028805+00:00,30.005887,31.2084,29.929532,31.307024,1,12.74,34.7,162.6,COMPLETED
2026-07-04T13:47:49.028805+00:00,30.097154,31.192424,30.053378,31.158234,2,5.88,15.9,82.95,COMPLETED
2026-07-04T14:23:49.028805+00:00,30.017058,31.153563,29.99434,31.204601,10,5.53,11.5,73.72,COMPLETED
2026-07-04T13:41:49.028805+00:00,30.057473,31.207164,30.119289,31.34688,1,15.1,41.8,190.95,COMPLETED
2026-07-04T14:21:49.028805+00:00,30.066399,31.263954,30.003314,31.209445,2,8.76,20.0,110.7,CANCELLED
2026-07-04T14:21:49.028805+00:00,29.980068,31.188414,30.101839,31.290317,5,16.72,49.3,214.35,COMPLETED
2026-07-04T14:10:49.028805+00:00,30.067864,31.456863,30.044084,31.232065,6,21.8,42.6,242.4,COMPLETED
2026-07-04T14:09:49.028805+00:00,30.428195,31.159021,29.978347,30.936119,4,54.41,100.9,574.42,CANCELLED
2026-07-04T13:40:49.028805+00:00,30.069443,31.346878,30.039391,31.251277,15,9.79,24.0,124.42,COMPLETED
2026-07-04T14:08:49.028805+00:00,29.998841,31.25143,29.987252,31.184278,2,6.59,21.1,96.08,COMPLETED
2026-07-04T13:48:49.028805+00:00,30.096258,31.210575,30.087345,31.407767,2,19.0,55.3,240.45,COMPLETED
2026-07-04T13:58:49.028805+00:00,30.0766,31.171216,30.030612,31.496249,5,31.7,92.4,391.35,COMPLETED
2026-07-04T14:00:49.028805+00:00,30.071288,31.337698,29.988509,31.204731,8,15.77,51.4,210.37,COMPLETED
2026-07-04T14:20:49.028805+00:00,30.03946,31.263148,30.047111,31.305527,5,4.17,13.9,67.12,COMPLETED
2026-07-04T14:35:49.028805+00:00,30.065817,31.338315,29.988583,31.224911,8,13.89,27.0,159.68,COMPLETED
2026-07-04T14:40:49.028805+00:00,30.028521,31.405277,30.077278,31.364514,6,6.69,18.7,93.22,COMPLETED
2026-07-04T15:14:49.028805+00:00,30.138037,31.436856,30.044658,31.237377,6,21.82,50.6,254.55,COMPLETED
2026-07-04T15:02:49.028805+00:00,29.944545,31.192321,30.149831,31.729725,4,56.54,136.2,643.35,COMPLETED
2026-07-04T14:40:49.028805+00:00,30.021872,31.199573,30.060082,31.237286,1,5.59,17.7,83.48,COMPLETED
2026-07-04T14:39:49.028805+00:00,30.081289,31.199004,30.100939,31.344408,2,14.16,42.0,184.2,COMPLETED
2026-07-04T14:59:49.028805+00:00,30.096944,31.478073,30.036048,31.276117,6,20.58,46.5,239.1,COMPLETED
2026-07-04T15:03:49.028805+00:00,29.575182,31.518676,30.051981,31.232177,14,59.79,188.9,746.78,COMPLETED
2026-07-04T15:10:49.028805+00:00,30.067622,31.325515,30.072765,31.282034,7,4.22,9.1,60.3,COMPLETED
2026-07-04T15:17:49.028805+00:00,30.239869,31.209193,30.028534,31.174777,4,23.73,79.3,311.92,CANCELLED
2026-07-04T15:13:49.028805+00:00,30.074071,30.939847,30.070499,31.26817,4,31.6,67.8,353.7,COMPLETED
2026-07-04T14:30:49.028805+00:00,29.789583,31.578481,30.486766,31.205365,4,85.42,187.6,937.05,COMPLETED
2026-07-04T14:55:49.028805+00:00,30.065011,31.226261,30.087945,31.201325,5,3.5,9.8,55.95,COMPLETED
2026-07-04T14:29:49.028805+00:00,30.053745,31.47074,30.055923,31.238536,6,22.35,66.5,282.38,COMPLETED
2026-07-04T14:32:49.028805+00:00,30.001262,31.279788,30.075925,31.340707,2,10.16,20.5,121.95,CANCELLED
2026-07-04T14:35:49.028805+00:00,29.988394,31.207712,29.996179,31.18694,11,2.18,6.0,40.35,COMPLETED
2026-07-04T14:39:49.028805+00:00,30.072991,31.340176,30.013086,31.275674,8,9.11,26.5,123.07,COMPLETED
2026-07-04T14:38:49.028805+00:00,30.058566,31.208584,30.028891,31.180573,13,4.26,8.9,60.3,COMPLETED
2026-07-04T14:59:49.028805+00:00,30.04313,31.228024,30.047463,31.231653,1,0.6,2.0,22.5,COMPLETED
2026-07-04T16:16:49.028805+00:00,29.992667,31.280971,30.069325,31.343933,5,10.46,32.3,141.9,COMPLETED
2026-07-04T15:49:49.028805+00:00,30.15217,31.315051,30.01974,31.186233,6,19.25,66.9,259.73,COMPLETED
2026-07-04T15:43:49.028805+00:00,30.153434,31.462724,30.089692,31.262834,6,20.49,54.8,250.87,COMPLETED
2026-07-04T16:01:49.028805+00:00,30.119576,31.307469,30.076554,31.301244,6,4.82,12.6,70.05,COMPLETED
2026-07-04T16:09:49.028805+00:00,30.029538,31.378773,30.065917,31.214782,6,16.29,40.6,198.08,COMPLETED
2026-07-04T15:34:49.028805+00:00,29.64837,31.09172,30.040539,31.278644,14,47.19,157.6,605.32,COMPLETED
2026-07-04T16:17:49.028805+00:00,30.045885,31.252822,30.005984,31.190791,5,7.44,20.3,101.25,COMPLETED
2026-07-04T15:58:49.028805+00:00,30.047828,31.291731,30.02934,31.171907,5,11.72,25.4,141.0,COMPLETED
2026-07-04T15:56:49.028805+00:00,30.076807,31.301186,30.031487,31.192503,7,11.61,24.0,138.07,COMPLETED
2026-07-04T15:38:49.028805+00:00,30.065001,31.216442,30.044379,31.325902,13,10.78,34.3,147.3,COMPLETED
2026-07-04T16:18:49.028805+00:00,30.40527,30.971035,30.130263,31.332817,14,46.28,160.9,603.45,COMPLETED
2026-07-04T15:49:49.028805+00:00,30.163738,31.333479,30.07129,31.296417,6,10.88,20.4,127.2,COMPLETED
2026-07-04T15:48:49.028805+00:00,29.976927,31.151616,30.09634,31.300963,10,19.57,58.8,249.98,COMPLETED
2026-07-04T15:25:49.028805+00:00,30.025952,31.277318,30.063393,31.308267,5,5.12,9.7,67.95,COMPLETED
2026-07-04T16:14:49.028805+00:00,30.063564,31.229987,30.040222,31.248372,13,3.14,8.7,51.6,COMPLETED
2026-07-04T15:33:49.028805+00:00,29.977911,31.213438,30.006213,31.393942,10,17.67,60.7,238.58,COMPLETED
2026-07-04T15:58:49.028805+00:00,30.006217,31.173185,30.063556,31.297049,11,13.52,26.9,156.75,COMPLETED
2026-07-04T16:28:49.028805+00:00,29.912483,31.09275,30.042245,31.311683,4,25.55,73.7,317.18,COMPLETED
2026-07-04T16:43:49.028805+00:00,29.948433,30.954406,30.080948,31.30652,14,36.97,117.5,468.52,CANCELLED
2026-07-04T17:22:49.028805+00:00,30.017167,31.186038,30.094153,31.327688,5,16.1,43.1,200.4,COMPLETED
2026-07-04T16:57:49.028805+00:00,30.032094,31.193179,30.04714,31.187192,12,1.77,5.1,35.92,COMPLETED
2026-07-04T16:35:49.028805+00:00,30.076191,31.253833,30.028264,31.233377,1,5.68,12.1,75.75,COMPLETED
2026-07-04T16:57:49.028805+00:00,29.989769,31.151905,29.994125,31.188973,10,3.6,7.5,53.25,COMPLETED
2026-07-04T16:48:49.028805+00:00,29.750367,30.951547,30.024252,31.181715,14,37.68,128.5,490.35,COMPLETED
2026-07-04T17:06:49.028805+00:00,30.086185,31.274385,30.088733,31.328049,2,5.17,11.4,70.88,COMPLETED
2026-07-04T16:26:49.028805+00:00,30.080748,31.36217,30.015896,31.179566,15,19.0,61.0,249.0,COMPLETED
2026-07-04T17:07:49.028805+00:00,30.07631,31.336205,30.059458,31.315979,8,2.7,8.8,48.45,COMPLETED
2026-07-04T16:47:49.028805+00:00,30.041921,31.288045,30.089134,31.298009,7,5.34,11.3,72.0,COMPLETED
2026-07-04T16:30:49.028805+00:00,30.080578,31.340634,30.088951,31.324364,8,1.82,5.1,36.3,COMPLETED
2026-07-04T16:54:49.028805+00:00,30.084141,31.331056,30.197465,31.292842,15,13.13,25.9,152.32,COMPLETED
2026-07-04T18:14:49.028805+00:00,30.010123,31.172242,30.054767,31.219178,12,6.71,23.3,100.28,COMPLETED
2026-07-04T18:03:49.028805+00:00,30.345336,30.981098,29.983261,31.268858,14,48.85,120.1,561.52,COMPLETED
2026-07-04T17:55:49.028805+00:00,30.071092,31.348861,30.011615,31.218153,8,14.21,35.2,174.38,COMPLETED
2026-07-04T18:11:49.028805+00:00,30.065646,31.350684,29.997658,31.256907,7,11.77,37.6,159.68,NO_SHOW
2026-07-04T17:36:49.028805+00:00,30.035096,31.201159,30.118976,31.741609,1,52.83,140.7,622.28,CANCELLED
2026-07-04T18:03:49.028805+00:00,30.071479,31.348934,30.084696,31.348206,6,1.47,4.2,32.33,COMPLETED
2026-07-04T17:30:49.028805+00:00,30.038415,31.16688,30.243171,31.525247,12,41.3,88.3,457.2,COMPLETED
2026-07-04T17:36:49.028805+00:00,29.861557,31.62092,30.002675,31.233243,14,40.52,108.1,481.05,COMPLETED
2026-07-04T17:51:49.028805+00:00,30.035249,31.188813,29.999009,31.261236,1,8.05,19.4,104.48,COMPLETED
2026-07-04T17:50:49.028805+00:00,30.052375,31.209682,30.102881,31.18204,13,6.21,20.3,92.02,COMPLETED
2026-07-04T18:20:49.028805+00:00,30.115954,31.362876,30.102188,31.32156,6,4.26,8.3,59.4,COMPLETED
2026-07-04T18:11:49.028805+00:00,30.073283,31.349013,29.938326,31.550249,8,24.51,48.9,272.18,COMPLETED
2026-07-04T18:01:49.028805+00:00,30.069442,31.337651,30.069569,31.344124,8,0.62,2.1,22.8,COMPLETED
2026-07-04T17:35:49.028805+00:00,30.04627,31.316371,30.025145,31.202006,7,11.26,29.7,144.0,COMPLETED
2026-07-04T17:26:49.028805+00:00,30.058441,31.210219,29.995449,31.190687,13,7.25,17.4,95.48,COMPLETED
2026-07-04T18:22:49.028805+00:00,30.055392,31.221627,30.018017,31.237908,13,4.44,9.9,63.15,COMPLETED
2026-07-04T17:41:49.028805+00:00,29.949812,31.663867,30.087289,31.285747,4,39.48,90.7,447.15,COMPLETED
2026-07-04T17:52:49.028805+00:00,30.00779,31.196757,30.027878,31.161343,1,4.08,14.0,66.6,COMPLETED
2026-07-04T17:40:49.028805+00:00,30.087651,31.279197,30.197241,31.34686,1,13.81,28.5,161.32,CANCELLED
2026-07-04T17:36:49.028805+00:00,30.082149,31.347912,30.358251,31.054798,8,41.66,100.4,478.05,COMPLETED
2026-07-04T18:11:49.028805+00:00,30.082237,31.226254,30.065608,31.312461,1,8.5,16.0,102.75,COMPLETED
2026-07-04T18:23:49.028805+00:00,29.982324,31.160554,29.917245,31.151021,10,7.29,22.7,103.72,COMPLETED
2026-07-04T17:27:49.028805+00:00,30.151896,31.494806,30.070655,31.335449,6,17.79,39.9,208.27,COMPLETED
2026-07-04T18:13:49.028805+00:00,30.049352,31.191987,30.042199,31.401963,2,20.23,45.7,235.28,COMPLETED
2026-07-04T19:17:49.028805+00:00,30.131799,31.326754,30.057339,31.184151,15,16.02,39.0,193.65,COMPLETED
2026-07-04T18:32:49.028805+00:00,29.991526,31.228964,30.085355,31.259925,2,10.85,37.5,152.62,NO_SHOW
2026-07-04T19:19:49.028805+00:00,30.05799,31.22761,30.051462,31.104007,13,11.92,24.4,141.0,COMPLETED
2026-07-04T19:17:49.028805+00:00,30.076966,31.483905,30.125,31.161457,6,31.48,108.4,413.7,COMPLETED
2026-07-04T19:22:49.028805+00:00,30.099584,31.218503,29.989044,31.206581,12,12.34,39.9,167.4,CANCELLED
2026-07-04T19:22:49.028805+00:00,30.062889,31.205978,30.053065,31.208061,5,1.11,3.6,28.72,COMPLETED
2026-07-04T19:13:49.028805+00:00,29.538923,31.145092,29.994893,31.179548,14,50.81,118.4,573.68,COMPLETED
2026-07-04T18:47:49.028805+00:00,30.229161,31.60258,30.085054,31.652551,4,16.73,43.1,205.13,COMPLETED
2026-07-04T18:44:49.028805+00:00,30.027886,31.132575,30.079835,30.981445,3,15.65,54.0,213.38,COMPLETED
2026-07-04T19:07:49.028805+00:00,30.385258,30.825873,30.030973,31.210664,14,54.03,109.5,584.48,COMPLETED
2026-07-04T19:22:49.028805+00:00,29.983591,31.196969,30.05901,31.153274,2,9.38,30.9,131.7,COMPLETED
2026-07-04T19:06:49.028805+00:00,30.075487,31.160026,30.038395,31.235894,12,8.39,15.7,101.48,COMPLETED
2026-07-04T18:26:49.028805+00:00,30.107364,31.113309,29.999278,31.202407,3,14.76,50.4,201.3,COMPLETED
2026-07-04T18:33:49.028805+00:00,30.060411,31.222724,29.944012,31.243617,13,13.1,41.1,174.9,COMPLETED
2026-07-04T19:05:49.028805+00:00,30.098138,31.291556,30.068055,31.339006,7,5.66,18.7,85.5,CANCELLED
2026-07-04T18:33:49.028805+00:00,30.073084,31.333538,30.000528,31.272297,8,9.99,18.3,117.38,NO_SHOW
2026-07-04T18:29:49.028805+00:00,30.085801,31.36475,30.101949,31.314638,9,5.14,15.1,76.2,COMPLETED
2026-07-04T19:02:49.028805+00:00,30.070056,31.209729,29.635555,31.320439,13,49.48,167.4,637.2,COMPLETED
2026-07-04T18:54:49.028805+00:00,30.09297,31.324992,29.743347,31.410578,9,39.74,124.6,499.95,COMPLETED
2026-07-04T18:38:49.028805+00:00,29.994781,31.221613,30.069521,31.293148,2,10.79,27.3,136.88,CANCELLED
2026-07-04T19:06:49.028805+00:00,30.092825,31.29701,30.067165,31.320329,9,3.63,10.9,58.58,COMPLETED
2026-07-04T18:42:49.028805+00:00,30.374872,31.112937,30.009501,31.286661,14,43.92,94.0,485.4,CANCELLED
2026-07-04T18:51:49.028805+00:00,30.145936,31.293705,30.039354,31.33517,6,12.5,23.3,143.7,CANCELLED
2026-07-04T18:50:49.028805+00:00,30.135387,31.450907,30.002927,31.189308,6,29.17,54.3,315.23,COMPLETED
2026-07-04T19:03:49.028805+00:00,30.083968,31.168425,30.118388,31.283567,12,11.72,33.9,153.75,COMPLETED
2026-07-04T19:06:49.028805+00:00,30.023376,31.24702,30.092772,31.384121,1,15.29,32.6,178.58,COMPLETED
2026-07-04T18:48:49.028805+00:00,30.016052,31.27899,30.036789,31.274985,3,2.34,8.1,44.7,COMPLETED
2026-07-04T19:52:49.028805+00:00,30.127326,31.31634,30.098951,31.316338,15,3.16,9.1,52.35,COMPLETED
2026-07-04T19:32:49.028805+00:00,29.987143,31.283301,30.015262,31.171043,2,11.25,25.9,138.22,COMPLETED
2026-07-04T19:28:49.028805+00:00,30.248512,30.880769,29.998731,31.222375,4,43.02,91.3,474.6,COMPLETED
2026-07-04T19:49:49.028805+00:00,29.697291,31.120175,30.277477,31.058829,14,64.78,192.4,789.45,COMPLETED
2026-07-04T20:05:49.028805+00:00,30.049925,31.208618,30.093866,31.390861,13,18.2,57.3,237.45,COMPLETED
2026-07-04T19:36:49.028805+00:00,29.984952,31.15104,30.083867,31.33601,3,20.93,38.0,228.98,COMPLETED
2026-07-04T19:51:49.028805+00:00,30.022528,31.304763,29.894169,31.043189,9,28.96,61.7,324.75,COMPLETED
2026-07-04T20:06:49.028805+00:00,30.061845,31.22252,30.079248,31.202312,13,2.74,5.2,43.35,NO_SHOW
2026-07-04T19:57:49.028805+00:00,30.022842,31.206995,30.120028,31.34888,1,17.41,31.8,193.27,COMPLETED
2026-07-04T19:59:49.028805+00:00,30.107255,31.356728,30.026873,31.213368,6,16.44,55.7,221.85,CANCELLED
2026-07-04T20:06:49.028805+00:00,29.99357,31.226558,30.072582,31.356371,5,15.28,33.0,179.1,COMPLETED
2026-07-04T20:18:49.028805+00:00,29.938524,31.100382,30.07818,31.338254,3,27.67,71.9,330.38,COMPLETED
2026-07-04T19:29:49.028805+00:00,30.040126,31.186857,29.988789,31.154931,2,6.48,12.6,82.5,COMPLETED
2026-07-04T19:26:49.028805+00:00,29.782166,31.041244,30.129128,31.332094,14,47.68,91.2,509.4,CANCELLED
2026-07-04T20:18:49.028805+00:00,30.022783,31.354668,29.999324,31.18154,6,16.87,44.3,207.98,COMPLETED
2026-07-04T19:32:49.028805+00:00,30.08619,31.35534,30.131936,31.331305,9,5.59,18.7,84.98,COMPLETED
2026-07-04T20:22:49.028805+00:00,30.007367,31.188494,30.082218,31.335537,11,16.42,52.8,217.35,COMPLETED
2026-07-04T19:32:49.028805+00:00,30.038131,31.19965,30.236624,31.319888,1,24.92,50.3,277.35,COMPLETED
2026-07-04T19:39:49.028805+00:00,30.060133,31.224491,29.989006,31.212023,13,8.0,17.3,100.95,COMPLETED
