sensor_id,road_id,timestamp,vehicle_count,average_speed_kmh,traffic_density,congestion_index,congestion_level,weather_id,hour,day_of_week,month,is_weekend,is_rush_hour
SENSOR_SALAH_SALEM_01,4,2026-06-27T06:24:49.028805+00:00,199,53.53,0.71,0.33,MEDIUM,273,6,5,6,True,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-27T06:24:49.028805+00:00,97,48.81,2.26,0.19,LOW,273,6,5,6,True,False
SENSOR_SUEZ_ROAD_01,6,2026-06-27T06:24:49.028805+00:00,138,82.33,1.57,0.18,LOW,273,6,5,6,True,False
SENSOR_NASR_ROAD_01,7,2026-06-27T06:24:49.028805+00:00,164,44.22,8.41,0.26,MEDIUM,273,6,5,6,True,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-27T06:24:49.028805+00:00,88,38.71,22.0,0.23,LOW,273,6,5,6,True,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-27T06:24:49.028805+00:00,80,39.15,3.33,0.22,LOW,273,6,5,6,True,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-27T06:24:49.028805+00:00,208,45.21,9.63,0.25,LOW,273,6,5,6,True,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-27T06:24:49.028805+00:00,179,43.75,12.7,0.27,MEDIUM,273,6,5,6,True,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-27T06:24:49.028805+00:00,149,31.66,7.16,0.37,MEDIUM,273,6,5,6,True,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-27T06:24:49.028805+00:00,101,40.27,18.7,0.19,LOW,273,6,5,6,True,False
SENSOR_MAADI_ROAD_01,14,2026-06-27T06:24:49.028805+00:00,214,52.74,0.77,0.34,MEDIUM,273,6,5,6,True,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-27T06:24:49.028805+00:00,158,42.97,7.98,0.28,MEDIUM,273,6,5,6,True,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-27T07:24:49.028805+00:00,425,25.92,10.73,0.48,MEDIUM,274,7,5,6,True,True
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-27T07:24:49.028805+00:00,363,28.33,9.84,0.53,HIGH,274,7,5,6,True,True
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-27T07:24:49.028805+00:00,438,47.25,5.14,0.47,MEDIUM,274,7,5,6,True,True
SENSOR_SALAH_SALEM_01,4,2026-06-27T07:24:49.028805+00:00,324,37.66,1.15,0.53,HIGH,274,7,5,6,True,True
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-27T07:24:49.028805+00:00,496,18.57,11.56,0.69,HIGH,274,7,5,6,True,True
SENSOR_SUEZ_ROAD_01,6,2026-06-27T07:24:49.028805+00:00,582,36.6,6.61,0.63,HIGH,274,7,5,6,True,True
SENSOR_NASR_ROAD_01,7,2026-06-27T07:24:49.028805+00:00,402,25.16,20.62,0.58,HIGH,274,7,5,6,True,True
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-27T07:24:49.028805+00:00,340,13.91,85.0,0.72,HIGH,274,7,5,6,True,True
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-27T07:24:49.028805+00:00,348,7.42,14.5,0.85,CRITICAL,274,7,5,6,True,True
SENSOR_EL_HARAM_STREET_01,10,2026-06-27T07:24:49.028805+00:00,459,16.24,21.25,0.73,HIGH,274,7,5,6,True,True
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-27T07:24:49.028805+00:00,341,27.67,24.18,0.54,HIGH,274,7,5,6,True,True
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-27T07:24:49.028805+00:00,230,27.92,11.06,0.44,MEDIUM,274,7,5,6,True,True
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-27T07:24:49.028805+00:00,249,23.16,46.11,0.54,HIGH,274,7,5,6,True,True
SENSOR_MAADI_ROAD_01,14,2026-06-27T07:24:49.028805+00:00,464,28.0,1.67,0.65,HIGH,274,7,5,6,True,True
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-27T07:24:49.028805+00:00,459,18.83,23.18,0.69,HIGH,274,7,5,6,True,True
SENSOR_TAHRIR_SQUARE_01,1,2026-06-27T08:24:49.028805+00:00,658,12.87,16.62,0.74,HIGH,275,8,5,6,True,True
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-27T08:24:49.028805+00:00,483,17.75,13.09,0.7,HIGH,275,8,5,6,True,True
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-27T08:24:49.028805+00:00,582,35.04,6.83,0.61,HIGH,275,8,5,6,True,True
SENSOR_SALAH_SALEM_01,4,2026-06-27T08:24:49.028805+00:00,413,30.4,1.47,0.62,HIGH,275,8,5,6,True,True
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-27T08:24:49.028805+00:00,358,27.81,8.34,0.54,HIGH,275,8,5,6,True,True
SENSOR_SUEZ_ROAD_01,6,2026-06-27T08:24:49.028805+00:00,635,24.9,7.22,0.75,CRITICAL,275,8,5,6,True,True
SENSOR_NASR_ROAD_01,7,2026-06-27T08:24:49.028805+00:00,440,17.72,22.56,0.7,HIGH,275,8,5,6,True,True
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-27T08:24:49.028805+00:00,244,27.51,61.0,0.45,MEDIUM,275,8,5,6,True,True
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-27T08:24:49.028805+00:00,256,18.05,10.67,0.64,HIGH,275,8,5,6,True,True
SENSOR_EL_HARAM_STREET_01,10,2026-06-27T08:24:49.028805+00:00,519,10.74,24.03,0.82,CRITICAL,275,8,5,6,True,True
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-27T08:24:49.028805+00:00,536,9.98,38.01,0.83,CRITICAL,275,8,5,6,True,True
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-27T08:24:49.028805+00:00,332,11.71,15.96,0.77,CRITICAL,275,8,5,6,True,True
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-27T08:24:49.028805+00:00,210,22.77,38.89,0.54,HIGH,275,8,5,6,True,True
SENSOR_MAADI_ROAD_01,14,2026-06-27T08:24:49.028805+00:00,494,17.04,1.77,0.79,CRITICAL,275,8,5,6,True,True
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-27T08:24:49.028805+00:00,395,19.91,19.95,0.67,HIGH,275,8,5,6,True,True
SENSOR_TAHRIR_SQUARE_01,1,2026-06-27T09:24:49.028805+00:00,700,8.02,17.68,0.84,CRITICAL,276,9,5,6,True,True
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-27T09:24:49.028805+00:00,527,14.18,14.28,0.76,CRITICAL,276,9,5,6,True,True
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-27T09:24:49.028805+00:00,458,41.42,5.38,0.54,HIGH,276,9,5,6,True,True
SENSOR_SALAH_SALEM_01,4,2026-06-27T09:24:49.028805+00:00,380,33.18,1.35,0.59,HIGH,276,9,5,6,True,True
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-27T09:24:49.028805+00:00,507,13.86,11.82,0.77,CRITICAL,276,9,5,6,True,True
SENSOR_SUEZ_ROAD_01,6,2026-06-27T09:24:49.028805+00:00,704,24.57,8.0,0.75,CRITICAL,276,9,5,6,True,True
SENSOR_NASR_ROAD_01,7,2026-06-27T09:24:49.028805+00:00,458,22.44,23.49,0.63,HIGH,276,9,5,6,True,True
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-27T09:24:49.028805+00:00,254,21.86,63.5,0.56,HIGH,276,9,5,6,True,True
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-27T09:24:49.028805+00:00,294,13.11,12.25,0.74,HIGH,276,9,5,6,True,True
SENSOR_EL_HARAM_STREET_01,10,2026-06-27T09:24:49.028805+00:00,345,26.09,15.97,0.57,HIGH,276,9,5,6,True,True
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-27T09:24:49.028805+00:00,531,16.2,37.66,0.73,HIGH,276,9,5,6,True,True
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-27T09:24:49.028805+00:00,253,26.47,12.16,0.47,MEDIUM,276,9,5,6,True,True
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-27T09:24:49.028805+00:00,278,22.26,51.48,0.55,HIGH,276,9,5,6,True,True
SENSOR_MAADI_ROAD_01,14,2026-06-27T09:24:49.028805+00:00,370,36.26,1.33,0.55,HIGH,276,9,5,6,True,True
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-27T09:24:49.028805+00:00,322,28.3,16.26,0.53,HIGH,276,9,5,6,True,True
SENSOR_TAHRIR_SQUARE_01,1,2026-06-27T10:24:49.028805+00:00,153,37.17,3.86,0.26,MEDIUM,277,10,5,6,True,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-27T10:24:49.028805+00:00,104,50.45,2.82,0.16,LOW,277,10,5,6,True,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-27T10:24:49.028805+00:00,189,74.93,2.22,0.17,LOW,277,10,5,6,True,False
SENSOR_SALAH_SALEM_01,4,2026-06-27T10:24:49.028805+00:00,95,64.51,0.34,0.19,LOW,277,10,5,6,True,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-27T10:24:49.028805+00:00,179,40.3,4.17,0.33,MEDIUM,277,10,5,6,True,False
SENSOR_SUEZ_ROAD_01,6,2026-06-27T10:24:49.028805+00:00,230,73.47,2.61,0.27,MEDIUM,277,10,5,6,True,False
SENSOR_NASR_ROAD_01,7,2026-06-27T10:24:49.028805+00:00,99,53.64,5.08,0.11,LOW,277,10,5,6,True,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-27T10:24:49.028805+00:00,104,34.54,26.0,0.31,MEDIUM,277,10,5,6,True,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-27T10:24:49.028805+00:00,85,35.61,3.54,0.29,MEDIUM,277,10,5,6,True,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-27T10:24:49.028805+00:00,178,49.04,8.24,0.18,LOW,277,10,5,6,True,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-27T10:24:49.028805+00:00,136,47.59,9.65,0.21,LOW,277,10,5,6,True,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-27T10:24:49.028805+00:00,61,41.3,2.93,0.17,LOW,277,10,5,6,True,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-27T10:24:49.028805+00:00,149,30.58,27.59,0.39,MEDIUM,277,10,5,6,True,False
SENSOR_MAADI_ROAD_01,14,2026-06-27T10:24:49.028805+00:00,93,72.64,0.33,0.09,LOW,277,10,5,6,True,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-27T10:24:49.028805+00:00,130,51.45,6.57,0.14,LOW,277,10,5,6,True,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-27T11:24:49.028805+00:00,178,35.41,4.49,0.29,MEDIUM,278,11,5,6,True,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-27T11:24:49.028805+00:00,155,49.67,4.2,0.17,LOW,278,11,5,6,True,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-27T11:24:49.028805+00:00,150,70.09,1.76,0.22,LOW,278,11,5,6,True,False
SENSOR_SALAH_SALEM_01,4,2026-06-27T11:24:49.028805+00:00,189,56.04,0.67,0.3,MEDIUM,278,11,5,6,True,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-27T11:24:49.028805+00:00,208,37.48,4.85,0.38,MEDIUM,278,11,5,6,True,False
SENSOR_SUEZ_ROAD_01,6,2026-06-27T11:24:49.028805+00:00,139,85.97,1.58,0.14,LOW,278,11,5,6,True,False
SENSOR_NASR_ROAD_01,7,2026-06-27T11:24:49.028805+00:00,149,46.28,7.64,0.23,LOW,278,11,5,6,True,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-27T11:24:49.028805+00:00,128,40.24,32.0,0.2,LOW,278,11,5,6,True,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-27T11:24:49.028805+00:00,137,32.95,5.71,0.34,MEDIUM,278,11,5,6,True,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-27T11:24:49.028805+00:00,142,43.64,6.57,0.27,MEDIUM,278,11,5,6,True,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-27T11:24:49.028805+00:00,201,45.65,14.26,0.24,LOW,278,11,5,6,True,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-27T11:24:49.028805+00:00,68,45.35,3.27,0.09,LOW,278,11,5,6,True,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-27T11:24:49.028805+00:00,60,44.7,11.11,0.11,LOW,278,11,5,6,True,False
SENSOR_MAADI_ROAD_01,14,2026-06-27T11:24:49.028805+00:00,145,65.1,0.52,0.19,LOW,278,11,5,6,True,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-27T11:24:49.028805+00:00,206,42.96,10.4,0.28,MEDIUM,278,11,5,6,True,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-27T12:24:49.028805+00:00,169,42.45,4.27,0.15,LOW,279,12,5,6,True,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-27T12:24:49.028805+00:00,109,52.08,2.95,0.13,LOW,279,12,5,6,True,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-27T12:24:49.028805+00:00,298,57.58,3.5,0.36,MEDIUM,279,12,5,6,True,False
SENSOR_SALAH_SALEM_01,4,2026-06-27T12:24:49.028805+00:00,108,69.63,0.38,0.13,LOW,279,12,5,6,True,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-27T12:24:49.028805+00:00,199,39.06,4.64,0.35,MEDIUM,279,12,5,6,True,False
SENSOR_SUEZ_ROAD_01,6,2026-06-27T12:24:49.028805+00:00,226,73.53,2.57,0.26,MEDIUM,279,12,5,6,True,False
SENSOR_NASR_ROAD_01,7,2026-06-27T12:24:49.028805+00:00,191,39.39,9.79,0.34,MEDIUM,279,12,5,6,True,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-27T12:24:49.028805+00:00,129,30.75,32.25,0.39,MEDIUM,279,12,5,6,True,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-27T12:24:49.028805+00:00,116,40.12,4.83,0.2,LOW,279,12,5,6,True,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-27T12:24:49.028805+00:00,101,52.37,4.68,0.13,LOW,279,12,5,6,True,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-27T12:24:49.028805+00:00,124,48.67,8.79,0.19,LOW,279,12,5,6,True,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-27T12:24:49.028805+00:00,128,31.68,6.15,0.37,MEDIUM,279,12,5,6,True,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-27T12:24:49.028805+00:00,71,39.44,13.15,0.21,LOW,279,12,5,6,True,False
SENSOR_MAADI_ROAD_01,14,2026-06-27T12:24:49.028805+00:00,165,55.67,0.59,0.3,MEDIUM,279,12,5,6,True,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-27T12:24:49.028805+00:00,95,54.93,4.8,0.08,LOW,279,12,5,6,True,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-27T13:24:49.028805+00:00,146,45.22,3.69,0.1,LOW,280,13,5,6,True,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-27T13:24:49.028805+00:00,122,45.88,3.31,0.24,LOW,280,13,5,6,True,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-27T13:24:49.028805+00:00,158,74.1,1.85,0.18,LOW,280,13,5,6,True,False
SENSOR_SALAH_SALEM_01,4,2026-06-27T13:24:49.028805+00:00,139,67.7,0.49,0.15,LOW,280,13,5,6,True,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-27T13:24:49.028805+00:00,121,45.41,2.82,0.24,LOW,280,13,5,6,True,False
SENSOR_SUEZ_ROAD_01,6,2026-06-27T13:24:49.028805+00:00,291,65.5,3.31,0.34,MEDIUM,280,13,5,6,True,False
SENSOR_NASR_ROAD_01,7,2026-06-27T13:24:49.028805+00:00,215,44.09,11.03,0.27,MEDIUM,280,13,5,6,True,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-27T13:24:49.028805+00:00,131,35.18,32.75,0.3,MEDIUM,280,13,5,6,True,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-27T13:24:49.028805+00:00,135,34.65,5.62,0.31,MEDIUM,280,13,5,6,True,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-27T13:24:49.028805+00:00,195,44.4,9.03,0.26,MEDIUM,280,13,5,6,True,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-27T13:24:49.028805+00:00,119,47.84,8.44,0.2,LOW,280,13,5,6,True,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-27T13:24:49.028805+00:00,115,34.55,5.53,0.31,MEDIUM,280,13,5,6,True,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-27T13:24:49.028805+00:00,87,37.11,16.11,0.26,MEDIUM,280,13,5,6,True,False
SENSOR_MAADI_ROAD_01,14,2026-06-27T13:24:49.028805+00:00,209,51.14,0.75,0.36,MEDIUM,280,13,5,6,True,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-27T13:24:49.028805+00:00,192,39.74,9.7,0.34,MEDIUM,280,13,5,6,True,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-27T14:24:49.028805+00:00,219,36.99,5.53,0.26,MEDIUM,281,14,5,6,True,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-27T14:24:49.028805+00:00,171,49.46,4.63,0.18,LOW,281,14,5,6,True,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-27T14:24:49.028805+00:00,193,65.79,2.27,0.27,MEDIUM,281,14,5,6,True,False
SENSOR_SALAH_SALEM_01,4,2026-06-27T14:24:49.028805+00:00,221,49.31,0.78,0.38,MEDIUM,281,14,5,6,True,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-27T14:24:49.028805+00:00,173,40.91,4.03,0.32,MEDIUM,281,14,5,6,True,False
SENSOR_SUEZ_ROAD_01,6,2026-06-27T14:24:49.028805+00:00,177,78.69,2.01,0.21,LOW,281,14,5,6,True,False
SENSOR_NASR_ROAD_01,7,2026-06-27T14:24:49.028805+00:00,124,46.39,6.36,0.23,LOW,281,14,5,6,True,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-27T14:24:49.028805+00:00,76,41.73,19.0,0.17,LOW,281,14,5,6,True,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-27T14:24:49.028805+00:00,99,35.91,4.12,0.28,MEDIUM,281,14,5,6,True,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-27T14:24:49.028805+00:00,139,46.33,6.44,0.23,LOW,281,14,5,6,True,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-27T14:24:49.028805+00:00,171,47.96,12.13,0.2,LOW,281,14,5,6,True,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-27T14:24:49.028805+00:00,65,41.36,3.12,0.17,LOW,281,14,5,6,True,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-27T14:24:49.028805+00:00,103,40.15,19.07,0.2,LOW,281,14,5,6,True,False
SENSOR_MAADI_ROAD_01,14,2026-06-27T14:24:49.028805+00:00,124,66.49,0.45,0.17,LOW,281,14,5,6,True,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-27T14:24:49.028805+00:00,111,47.42,5.61,0.21,LOW,281,14,5,6,True,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-27T15:24:49.028805+00:00,262,31.68,6.62,0.37,MEDIUM,282,15,5,6,True,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-27T15:24:49.028805+00:00,157,50.25,4.25,0.16,LOW,282,15,5,6,True,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-27T15:24:49.028805+00:00,192,75.19,2.25,0.16,LOW,282,15,5,6,True,False
SENSOR_SALAH_SALEM_01,4,2026-06-27T15:24:49.028805+00:00,173,63.65,0.61,0.2,LOW,282,15,5,6,True,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-27T15:24:49.028805+00:00,149,45.06,3.47,0.25,LOW,282,15,5,6,True,False
SENSOR_SUEZ_ROAD_01,6,2026-06-27T15:24:49.028805+00:00,288,67.59,3.27,0.32,MEDIUM,282,15,5,6,True,False
SENSOR_NASR_ROAD_01,7,2026-06-27T15:24:49.028805+00:00,208,37.9,10.67,0.37,MEDIUM,282,15,5,6,True,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-27T15:24:49.028805+00:00,65,39.04,16.25,0.22,LOW,282,15,5,6,True,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-27T15:24:49.028805+00:00,100,34.69,4.17,0.31,MEDIUM,282,15,5,6,True,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-27T15:24:49.028805+00:00,184,45.96,8.52,0.23,LOW,282,15,5,6,True,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-27T15:24:49.028805+00:00,205,44.92,14.54,0.25,MEDIUM,282,15,5,6,True,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-27T15:24:49.028805+00:00,141,34.73,6.78,0.31,MEDIUM,282,15,5,6,True,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-27T15:24:49.028805+00:00,147,37.09,27.22,0.26,MEDIUM,282,15,5,6,True,False
SENSOR_MAADI_ROAD_01,14,2026-06-27T15:24:49.028805+00:00,131,69.06,0.47,0.14,LOW,282,15,5,6,True,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-27T15:24:49.028805+00:00,97,49.22,4.9,0.18,LOW,282,15,5,6,True,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-27T16:24:49.028805+00:00,128,39.8,3.23,0.2,LOW,283,16,5,6,True,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-27T16:24:49.028805+00:00,149,50.09,4.04,0.17,LOW,283,16,5,6,True,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-27T16:24:49.028805+00:00,277,59.6,3.25,0.34,MEDIUM,283,16,5,6,True,False
SENSOR_SALAH_SALEM_01,4,2026-06-27T16:24:49.028805+00:00,187,54.8,0.66,0.31,MEDIUM,283,16,5,6,True,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-27T16:24:49.028805+00:00,140,45.2,3.26,0.25,LOW,283,16,5,6,True,False
SENSOR_SUEZ_ROAD_01,6,2026-06-27T16:24:49.028805+00:00,192,76.31,2.18,0.24,LOW,283,16,5,6,True,False
SENSOR_NASR_ROAD_01,7,2026-06-27T16:24:49.028805+00:00,147,44.98,7.54,0.25,MEDIUM,283,16,5,6,True,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-27T16:24:49.028805+00:00,92,39.3,23.0,0.21,LOW,283,16,5,6,True,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-27T16:24:49.028805+00:00,132,31.52,5.5,0.37,MEDIUM,283,16,5,6,True,False
SENSOR_EL_HARAM_STREET_01,10,2026-06-27T16:24:49.028805+00:00,121,52.49,5.6,0.13,LOW,283,16,5,6,True,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-27T16:24:49.028805+00:00,203,38.78,14.4,0.35,MEDIUM,283,16,5,6,True,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-27T16:24:49.028805+00:00,93,37.0,4.47,0.26,MEDIUM,283,16,5,6,True,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-27T16:24:49.028805+00:00,114,36.35,21.11,0.27,MEDIUM,283,16,5,6,True,False
SENSOR_MAADI_ROAD_01,14,2026-06-27T16:24:49.028805+00:00,180,56.68,0.65,0.29,MEDIUM,283,16,5,6,True,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-27T16:24:49.028805+00:00,120,44.47,6.06,0.26,MEDIUM,283,16,5,6,True,False
SENSOR_TAHRIR_SQUARE_01,1,2026-06-27T17:24:49.028805+00:00,506,19.63,12.78,0.61,HIGH,284,17,5,6,True,True
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-27T17:24:49.028805+00:00,446,23.3,12.09,0.61,HIGH,284,17,5,6,True,True
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-27T17:24:49.028805+00:00,636,29.58,7.46,0.67,HIGH,284,17,5,6,True,True
SENSOR_SALAH_SALEM_01,4,2026-06-27T17:24:49.028805+00:00,410,35.22,1.46,0.56,HIGH,284,17,5,6,True,True
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-27T17:24:49.028805+00:00,329,28.65,7.67,0.52,HIGH,284,17,5,6,True,True
SENSOR_SUEZ_ROAD_01,6,2026-06-27T17:24:49.028805+00:00,456,52.4,5.18,0.48,MEDIUM,284,17,5,6,True,True
SENSOR_NASR_ROAD_01,7,2026-06-27T17:24:49.028805+00:00,385,23.0,19.74,0.62,HIGH,284,17,5,6,True,True
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-27T17:24:49.028805+00:00,258,19.31,64.5,0.61,HIGH,284,17,5,6,True,True
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-06-27T17:24:49.028805+00:00,317,18.41,13.21,0.63,HIGH,284,17,5,6,True,True
SENSOR_EL_HARAM_STREET_01,10,2026-06-27T17:24:49.028805+00:00,442,23.52,20.46,0.61,HIGH,284,17,5,6,True,True
SENSOR_PYRAMIDS_ROAD_01,11,2026-06-27T17:24:49.028805+00:00,317,30.85,22.48,0.49,MEDIUM,284,17,5,6,True,True
SENSOR_MOHANDESSIN_STREET_01,12,2026-06-27T17:24:49.028805+00:00,248,20.75,11.92,0.58,HIGH,284,17,5,6,True,True
SENSOR_ZAMALEK_BRIDGE_01,13,2026-06-27T17:24:49.028805+00:00,270,21.81,50.0,0.56,HIGH,284,17,5,6,True,True
SENSOR_MAADI_ROAD_01,14,2026-06-27T17:24:49.028805+00:00,475,26.76,1.71,0.67,HIGH,284,17,5,6,True,True
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-06-27T17:24:49.028805+00:00,325,33.7,16.41,0.44,MEDIUM,284,17,5,6,True,True
SENSOR_TAHRIR_SQUARE_01,1,2026-06-27T18:24:49.028805+00:00,569,15.32,14.37,0.69,HIGH,285,18,5,6,True,True
SENSOR_CORNICHE_EL_NIL_01,2,2026-06-27T18:24:49.028805+00:00,352,31.33,9.54,0.48,MEDIUM,285,18,5,6,True,True
SENSOR_RING_ROAD_CAIRO_01,3,2026-06-27T18:24:49.028805+00:00,441,44.34,5.18,0.51,HIGH,285,18,5,6,True,True
SENSOR_SALAH_SALEM_01,4,2026-06-27T18:24:49.028805+00:00,493,24.27,1.75,0.7,HIGH,285,18,5,6,True,True
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-06-27T18:24:49.028805+00:00,443,19.64,10.33,0.67,HIGH,285,18,5,6,True,True
SENSOR_SUEZ_ROAD_01,6,2026-06-27T18:24:49.028805+00:00,641,28.45,7.28,0.72,HIGH,285,18,5,6,True,True
SENSOR_NASR_ROAD_01,7,2026-06-27T18:24:49.028805+00:00,357,26.5,18.31,0.56,HIGH,285,18,5,6,True,True
SENSOR_ABBAS_EL_AKKAD_01,8,2026-06-27T18:24:49.028805+00:00,269,18.43,67.25,0.63,HIGH,285,18,5,6,True,True
